IN,500044,Nallakunta,Telangana,40,Hyderabad,536,Musheerabad,HYD,17.3753,78.4744,4,94
IN,500044,Andhra Mahila Sabha,Telangana,40,Hyderabad,536,Musheerabad,HYD,17.3753,78.4744,3,95
IN,500044,Ambernagar,Telangana,40,Hyderabad,536,Musheerabad,HYD,17.3753,78.4744,3,96
IN,500044,Vidyanagar (Hyderabad),Telangana,40,Hyderabad,536,Musheerabad,HYD,17.3753,78.4744,3,97
IN,500044,New Nallakunta,Telangana,40,Hyderabad,536,Musheerabad,HYD,17.3753,78.4744,3,98
IN,500045,A.Gs. Staff Quarters,Telangana,40,Hyderabad,536,Khairatabad,HYD,17.529,78.6839,1,99
IN,500045,Yousufguda,Telangana,40,Hyderabad,536,Khairatabad,HYD,17.529,78.6839,1,100
IN,500046,CUC,Telangana,40,Hyderabad,536,Serilingampally,HYD,17.529,78.6839,1,101
IN,500047,Anandbagh,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.4284,78.4936,3,102
IN,500047,Malkajgiri,Telangana,40,Hyderabad,536,Rangareddy,HYD,17.4284,78.4936,4,103
IN,500048,Hyderguda,Telangana,40,Hyderabad,536,Rajendranagar,HYD,17.3656,78.4249,4,104
IN,500049,Miyapur,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.529,78.6839,1,105
IN,500050,Chandanagar,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.3898,78.4699,4,106
IN,500051,Hindustan Cables Ltd,Telangana,40,Hyderabad,536,Uppal,HYD,17.3724,78.437,1,107
IN,500052,Svpnpa,Telangana,40,Hyderabad,536,Rajendranagar,HYD,17.299,78.4186,3,108
IN,500053,Falaknuma,Telangana,40,Hyderabad,536,Charminar,HYD,17.34,78.4852,3,109
IN,500053,Uppuguda,Telangana,40,Hyderabad,536,Charminar,HYD,17.34,78.4852,4,110
IN,500054,HMT Township,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.3724,78.437,1,111
IN,500055,IDA Jeedimetla,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.3724,78.437,1,112
IN,500055,Kutbullapur,Telangana,40,Hyderabad,536,Hyd,HYD,17.3724,78.437,1,113
IN,500055,Gajularamaram,Telangana,40,Hyderabad,536,Hyd,HYD,17.3724,78.437,1,114
IN,500056,Neredmet,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.3724,78.437,1,115
IN,500056,Ramakrishna Puram,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.3724,78.437,1,116
IN,500057,Vijay Nagar Colony (Hyderabad),Telangana,40,Hyderabad,536,Asifnagar,HYD,17.3724,78.437,1,117
IN,500058,Kanchanbagh,Telangana,40,Hyderabad,536,Bandlaguda,HYD,17.3724,78.437,1,118
IN,500058,Badangpet,Telangana,40,Hyderabad,536,Hyderabad,HYD,17.3724,78.437,1,119
IN,500059,Saidabad Colony,Telangana,40,Hyderabad,536,Saidabad,HYD,17.357,78.5125,3,120
IN,500059,Santoshnagar Colony,Telangana,40,Hyderabad,536,Saidabad,HYD,17.357,78.5125,3,121
IN,500059,Saidabad (Hyderabad),Telangana,40,Hyderabad,536,Hyderabad,HYD,17.357,78.5125,4,122
IN,500060,P & T Colony (K.V.Rangareddy),Telangana,40,Hyderabad,536,Saroornagar,HYD,17.3568,78.4524,1,123
IN,500061,Sitaphalmandi,Telangana,40,Hyderabad,536,Secunderabad,HYD,17.3568,78.4524,1,124
IN,500062,Dr As Rao Nagar,Telangana,40,Hyderabad,536,Secunderabad,HYD,17.3568,78.4524,1,125
IN,500062,Ecil,Telangana,40,Hyderabad,536,Secunderabad,HYD,17.3568,78.4524,1,126
IN,500063,LIC Division,Telangana,40,Hyderabad,536,Himayathnagar,HYD,17.3568,78.4524,1,127
IN,500063,New Mla Quarters,Telangana,40,Hyderabad,536,Himayathnagar,HYD,17.3568,78.4524,1,128
IN,500064,Tadbun,Telangana,40,Hyderabad,536,Bahadurpura,HYD,17.3568,78.4524,3,129
IN,500064,Bahadurpura,Telangana,40,Hyderabad,536,Hyderabad,HYD,17.3568,78.4524,4,130
IN,500064,Kishanbagh,Telangana,40,Hyderabad,536,Bahadurpura,HYD,17.3568,78.4524,3,131
IN,500065,Fatehdarwaza,Telangana,40,Hyderabad,536,Charminar,HYD,17.3568,78.4524,1,132
IN,500065,Shahalibanda,Telangana,40,Hyderabad,536,Charminar,HYD,17.3568,78.4524,1,133
IN,500066,High Court (Hyderabad),Telangana,40,Hyderabad,536,Charminar,HYD,17.3568,78.4524,1,134
IN,500067,Suchitra Junction,Telangana,40,Hyderabad,536,NA,HYD,17.3568,78.4524,1,135
IN,500068,Gsi(Sr) Bandlaguda,Telangana,40,Hyderabad,536,Hayathnagar,HYD,17.3568,78.4524,1,136
IN,500069,R.C.Imarat,Telangana,40,Hyderabad,536,Bandlaguda,HYD,17.3568,78.4524,1,137
IN,500070,Vanastalipuram,Telangana,40,Hyderabad,536,Hayathnagar,HYD,17.4661,78.4914,1,138
IN,500072,Vivekanandanagar Colony,Telangana,40,Hyderabad,536,Balanagar,HYD,17.4849,78.4138,3,139
IN,500072,Kukatpally,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.3898,78.4699,4,140
IN,500073,Srinagar Colony,Telangana,40,Hyderabad,536,Khairatabad,HYD,17.4661,78.4914,1,141
IN,500074,L B Nagar,Telangana,40,Hyderabad,536,Hyderabad,HYD,17.3898,78.4699,4,142
IN,500075,C.B.I.T,Telangana,40,Hyderabad,536,Rajendranagar,HYD,17.3901,78.3279,3,143
IN,500076,I.E.Nacharam,Telangana,40,Hyderabad,536,Uppal,HYD,17.4447,78.5719,3,144
IN,500077,Kattedan Ie,Telangana,40,Hyderabad,536,Rajendranagar,HYD,17.4661,78.4914,1,145
